,created_at,date_of_purchase,description,id,last_tag_date,name,serial_number,updated_at
333,2018-03-22T15:02:22.127Z,,FasTrack,5ab3c57eb9fced0aebb8a141,,FasTrack 4433,4433,2018-03-22T15:02:22.127Z
334,2018-03-22T15:02:52.213Z,,FasTrack,5ab3c59cb9fced0b00b8a122,,FasTrack 4435,4435,2018-03-22T15:02:52.213Z
335,2018-03-22T15:03:25.661Z,,FasTrack,5ab3c5bdb9fced0aebb8a145,,FasTrack 4436,4436,2018-03-22T15:03:25.661Z
336,2018-03-22T15:04:21.580Z,,FasTrack,5ab3c5f5b9fced0aebb8a146,,FasTrack 4819,4819,2018-03-22T15:04:21.580Z
337,2018-03-22T15:31:47.484Z,,FasTrack ,5ab3cc63b9fced0aebb8a191,,FasTrack 4820,4820,2018-03-22T15:31:47.484Z
338,2018-03-22T15:32:11.973Z,,FasTrack,5ab3cc7bb9fced0aebb8a196,,FasTrack 4821,4821,2018-03-22T15:32:11.973Z
339,2018-03-22T15:32:38.019Z,,FasTrack,5ab3cc96b9fced0aebb8a198,,FasTrack 4822,4822,2018-03-22T15:32:38.019Z
340,2018-03-22T15:33:19.342Z,,FasTrack,5ab3ccbfb9fced0aebb8a19b,,FasTrack 4823,4823,2018-03-22T15:33:19.342Z
341,2018-03-22T15:34:14.952Z,,FasTrack,5ab3ccf6b9fced0aebb8a19d,,FasTrack 4824,4824,2018-03-22T15:34:14.952Z
342,2018-03-22T15:34:55.733Z,,FasTrack,5ab3cd1fb9fced0aebb8a1a1,,FasTrack 4825,4825,2018-03-22T15:34:55.733Z
343,2018-03-22T15:35:17.786Z,,FasTrack,5ab3cd35b9fced0aebb8a1a3,,FasTrack 5820,5820,2018-03-22T15:35:17.786Z
344,2018-03-22T15:35:47.593Z,,FasTrack,5ab3cd53b9fced0b00b8a17d,,FasTrack 5822,5822,2018-03-22T15:35:47.593Z
345,2018-03-22T15:36:13.513Z,,FasTrack,5ab3cd6db9fced0aebb8a1a6,,FasTrack 5823,5823,2018-03-22T15:36:13.513Z
346,2018-03-22T15:36:58.420Z,,FasTrack,5ab3cd9ab9fced0b00b8a186,,FasTrack 5824,5824,2018-03-22T15:36:58.420Z
347,2018-03-22T15:45:26.661Z,,FasTrack,5ab3cf96b9fced0b00b8a1a1,,FasTrack 898,898,2018-03-22T15:45:26.661Z
348,2018-03-22T15:45:56.598Z,,FasTrack,5ab3cfb4b9fced0b00b8a1a6,,FasTrack 2487,2487,2018-03-22T15:45:56.598Z
349,2018-03-22T15:46:21.008Z,,FasTrack,5ab3cfccb9fced0aebb8a1c4,,FasTrack 2488,2488,2018-03-22T15:46:21.008Z
350,2018-03-22T15:46:41.725Z,,Fastrack,5ab3cfe1b9fced0aebb8a1c6,,FasTrack 8231,8231,2018-05-09T16:24:19.438Z
351,2018-03-22T15:46:58.780Z,,FasTrack,5ab3cff2b9fced0aebb8a1c7,,FasTrack 3043,3043,2018-03-22T15:46:58.780Z
352,2018-03-22T15:47:15.806Z,,FasTrack,5ab3d003b9fced0b00b8a1b1,,FasTrack 3044,3044,2018-03-22T15:47:15.806Z
353,2018-03-22T15:47:38.399Z,,FasTrack,5ab3d01ab9fced0b00b8a1b5,,FasTrack 3045,3045,2018-03-22T15:47:38.399Z
354,2018-03-22T15:48:07.241Z,,FasTrack,5ab3d037b9fced0aebb8a1cd,,FasTrack 3046,3046,2018-03-22T15:48:07.241Z
355,2018-03-22T15:48:52.416Z,,FasTrack,5ab3d064b9fced0aebb8a1d5,,FasTrack 3047,3047,2018-03-22T15:48:52.416Z
356,2018-03-22T15:50:53.290Z,,FasTrack,5ab3d0ddb9fced0aebb8a1e2,,FasTrack 3048,3048,2018-03-22T15:50:53.290Z
357,2018-03-22T15:51:14.941Z,,FasTrack,5ab3d0f2b9fced0b00b8a1c1,,FasTrack 3049,3049,2018-03-22T15:51:14.941Z
358,2018-03-22T15:51:48.701Z,,FasTrack,5ab3d114b9fced0aebb8a1e7,,FasTrack 4826,4826,2018-03-22T15:51:48.701Z
359,2018-03-22T15:52:12.523Z,,FasTrack,5ab3d12cb9fced0b00b8a1c4,,FasTrack 4828,4828,2018-03-22T15:52:12.523Z
360,2018-03-22T15:56:17.670Z,,FasTrack,5ab3d221b9fced0b00b8a1cf,2018-04-23T16:07:58.037+00:00,FasTrack 5825,5825,2018-03-22T15:56:17.670Z
361,2018-03-22T15:57:56.026Z,,FasTrack,5ab3d284b9fced0b00b8a1d6,2018-04-25T21:04:58.486+00:00,FasTrack 4827,4827,2018-03-22T15:57:56.026Z
362,2018-03-22T15:58:12.321Z,,FasTrack,5ab3d294b9fced0b00b8a1d8,,FasTrack 5821,5821,2018-03-22T15:58:12.321Z
363,2018-03-22T15:58:35.046Z,,FasTrack,5ab3d2abb9fced0aebb8a1f6,,FasTrack 5830,5830,2018-03-22T15:58:35.046Z
364,2018-04-04T14:34:52.533Z,,FasTrack,5ac4e28c2a6fb0001fffda52,,FasTrack 5826,5826,2018-04-04T14:34:52.533Z
365,2018-04-04T16:35:28.694Z,,FasTrack,5ac4fed02a6fb0001cffdb2c,,FasTrack 64209,64209,2018-04-04T16:35:28.694Z
366,2018-04-05T14:28:03.156Z,,FasTrack,5ac63273a3e750001fbe0b45,,FasTrack 16490,16490,2018-04-05T14:28:03.156Z
367,2018-04-22T19:57:19.629Z,,Fastrack,5adce91fdc4b240020436611,2018-04-25T21:03:47.768+00:00,Fastrack 9208,9208,2018-04-22T19:57:19.629Z
368,2018-04-22T19:57:57.195Z,,Fastrack,5adce945dc4b24001c436622,2018-04-24T23:30:00.018+00:00,Fastrack 8838,8838,2018-04-22T19:57:57.195Z
